127.0.0.1 - - [23/Jan/2024:16:09:12 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:20 +0530] "GET /vaccination/js/jquery.flexslider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:20 +0530] "GET /vaccination/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:20 +0530] "GET /vaccination/images/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:25 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:28 +0530] "GET /vaccination/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:29 +0530] "GET /vaccination/images/g2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:29 +0530] "GET /vaccination/images/g1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:29 +0530] "GET /vaccination/images/g3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:30 +0530] "GET /vaccination/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:34 +0530] "GET /vaccination/images/arrow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:44 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 8878
0:0:0:0:0:0:0:1 - - [23/Jan/2024:16:09:50 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 8878
0:0:0:0:0:0:0:1 - - [23/Jan/2024:17:45:09 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 8878
0:0:0:0:0:0:0:1 - - [23/Jan/2024:17:47:16 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 9050
0:0:0:0:0:0:0:1 - - [23/Jan/2024:17:58:44 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 10909
0:0:0:0:0:0:0:1 - - [23/Jan/2024:17:58:55 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 10909
0:0:0:0:0:0:0:1 - - [23/Jan/2024:17:59:00 +0530] "GET /vaccination/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:17:59:12 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 10909
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:00:32 +0530] "GET /vaccination/dashboard.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:00:33 +0530] "GET /vaccination/images/s1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:00:33 +0530] "GET /vaccination/images/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:00:34 +0530] "GET /vaccination/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:05:04 +0530] "GET /vaccination/about.html HTTP/1.1" 404 995
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 8960
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/css/flexslider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/jquery-2.2.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/move-top.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/SmoothScroll.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/typed.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/easing.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/jarallax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/easyResponsiveTabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/images/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/js/jquery.flexslider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:06:46 +0530] "GET /vaccination/images/overlay.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:09:28 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 6640
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:12:00 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 7403
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:13:50 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 6915
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:17:30 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 6835
0:0:0:0:0:0:0:1 - - [23/Jan/2024:18:18:03 +0530] "GET /vaccination/admin.jsp HTTP/1.1" 200 6826
